code,name,market_code,market
441270,파인엠텍,KSQ,코스닥
106240,파인테크닉스,KSQ,코스닥
131760,파인텍,KSQ,코스닥
065690,파커스,KSQ,코스닥
140860,파크시스템스,KSQ,코스닥
091700,파트론,KSQ,코스닥
032800,판타지오,KSQ,코스닥
318010,팜스빌,KSQ,코스닥
036580,팜스코,STK,유가증권
027710,팜스토리,KSQ,코스닥
004720,팜젠사이언스,STK,유가증권
225590,패션플랫폼,KSQ,코스닥
054300,팬스타엔터프라이즈,KSQ,코스닥
068050,팬엔터테인먼트,KSQ,코스닥
028670,팬오션,STK,유가증권
222110,팬젠,KSQ,코스닥
271830,팸텍,KSQ,코스닥
010820,퍼스텍,STK,유가증권
016800,퍼시스,STK,유가증권
263750,펄어비스,KSQ,코스닥
251970,펌텍코리아,KSQ,코스닥
187660,페니트리움바이오,KSQ,코스닥
0015S0,페스카로,KSQ,코스닥
001020,페이퍼코리아,STK,유가증권
168360,펨트론,KSQ,코스닥
087010,펩트론,KSQ,코스닥
090080,평화산업,STK,유가증권
010770,평화홀딩스,STK,유가증권
064800,포니링크,KSQ,코스닥
119500,포메탈,KSQ,코스닥
389140,포바이포,KSQ,코스닥
105760,포스뱅크,KSQ,코스닥
022100,포스코DX,STK,유가증권
058430,포스코스틸리온,STK,유가증권
009520,포스코엠텍,KSQ,코스닥
047050,포스코인터내셔널,STK,유가증권
003670,포스코퓨처엠,STK,유가증권
189690,포시에스,KSQ,코스닥
318020,포인트모바일,KSQ,코스닥
256630,포인트엔지니어링,KSQ,코스닥
331380,포커스에이아이,KSQ,코스닥
208710,포톤,KSQ,코스닥
472850,폰드그룹,KSQ,코스닥
039980,폴라리스AI,KSQ,코스닥
041910,폴라리스AI파마,KSQ,코스닥
220180,폴라리스AI핸디,KSQ,코스닥
234100,폴라리스세원,KSQ,코스닥
041020,폴라리스오피스,KSQ,코스닥
114630,폴라리스우노,KSQ,코스닥
487580,폴레드,KSQ,코스닥
290720,푸드나무,KSQ,코스닥
005670,푸드웰,KSQ,코스닥
094940,푸른로보틱스,KSQ,코스닥
007330,푸른저축은행,KSQ,코스닥
017810,풀무원,STK,유가증권
093380,풍강,KSQ,코스닥
023900,풍국주정,KSQ,코스닥
103140,풍산,STK,유가증권
005810,풍산홀딩스,STK,유가증권
371950,풍원정밀,KSQ,코스닥
298060,풍전약품,KSQ,코스닥
370090,퓨런티어,KSQ,코스닥
445180,퓨릿,KSQ,코스닥
220100,퓨쳐켐,KSQ,코스닥
035200,프럼파스트,KSQ,코스닥
334970,프레스티지바이오로직스,KSQ,코스닥
950210,프레스티지바이오파마,STK,유가증권
321260,프로이천,KSQ,코스닥
053610,프로텍,KSQ,코스닥
468530,프로티나,KSQ,코스닥
303360,프로티아,KSQ,코스닥
377220,프롬바이오,KSQ,코스닥
335810,프리시젼바이오,KSQ,코스닥
053160,프리엠스,KSQ,코스닥
006490,프리티,STK,유가증권
405000,플라즈맵,KSQ,코스닥
041590,플래스크,KSQ,코스닥
367000,플래티어,KSQ,코스닥
075130,플랜티넷,KSQ,코스닥
009810,플레이그램,STK,유가증권
237820,플레이디,KSQ,코스닥
023770,플레이위드,KSQ,코스닥
300080,플리토,KSQ,코스닥
033790,피노,KSQ,코스닥
032580,피델릭스,KSQ,코스닥
0117P0,피스피스스튜디오,KSQ,코스닥
051380,피씨디렉트,KSQ,코스닥
241820,피씨엘,KSQ,코스닥
452450,피아이이,KSQ,코스닥
237750,피앤씨테크,KSQ,코스닥
460940,피앤에스로보틱스,KSQ,코스닥
319660,피에스케이,KSQ,코스닥
031980,피에스케이홀딩스,KSQ,코스닥
002230,피에스텍,KSQ,코스닥
043370,피에이치에이,KSQ,코스닥
239890,피엔에이치테크,KSQ,코스닥
347740,피엔케이피부임상연구센타,KSQ,코스닥
137400,피엔티,KSQ,코스닥
257370,피엔티엠에스,KSQ,코스닥
147760,피엠티,KSQ,코스닥
128660,피제이메탈,KSQ,코스닥
006140,피제이전자,KSQ,코스닥
376180,피코그램,KSQ,코스닥
304840,피플바이오,KSQ,코스닥
087600,픽셀플러스,KSQ,코스닥
291810,핀텔,KSQ,코스닥
378340,필에너지,KSQ,코스닥
161580,필옵틱스,KSQ,코스닥
347770,핌스,KSQ,코스닥
163730,핑거,KSQ,코스닥
417180,핑거스토리,KSQ,코스닥
086790,하나금융지주,STK,유가증권
299030,하나기술,KSQ,코스닥
067310,하나마이크론,KSQ,코스닥
166090,하나머티리얼즈,KSQ,코스닥
293480,하나제약,STK,유가증권
039130,하나투어,STK,유가증권
136480,하림,KSQ,코스닥
003380,하림지주,KSQ,코스닥
450330,하스,KSQ,코스닥
101670,하이드로리튬,KSQ,코스닥
365590,하이딥,KSQ,코스닥
149980,하이로닉,KSQ,코스닥
013030,하이록코리아,KSQ,코스닥
352820,하이브,STK,유가증권
126700,하이비젼시스템,KSQ,코스닥
071090,하이스틸,STK,유가증권
160190,하이젠알앤엠,KSQ,코스닥
221840,하이즈항공,KSQ,코스닥
106190,하이텍팜,KSQ,코스닥
000080,하이트진로,STK,유가증권
000140,하이트진로홀딩스,STK,유가증권
065650,하이퍼코퍼레이션,KSQ,코스닥
066130,하츠,KSQ,코스닥
004590,한국가구,KSQ,코스닥
036460,한국가스공사,STK,유가증권
039340,한국경제TV,KSQ,코스닥
005430,한국공항,STK,유가증권
071050,한국금융지주,STK,유가증권
034950,한국기업평가,KSQ,코스닥
010040,한국내화,STK,유가증권
025540,한국단자,STK,유가증권
222980,한국맥널티,KSQ,코스닥
010100,한국무브넥스,STK,유가증권
256840,한국비엔씨,KSQ,코스닥
219750,한국비티비,KSQ,코스닥
004090,한국석유,STK,유가증권
025550,한국선재,KSQ,코스닥
002200,한국수출포장,STK,유가증권
002960,한국쉘석유,STK,유가증권
017890,한국알콜,KSQ,코스닥
000240,한국앤컴퍼니,STK,유가증권
080720,한국유니온제약,KSQ,코스닥
123890,한국자산신탁,STK,유가증권
015760,한국전력,STK,유가증권
041460,한국전자인증,KSQ,코스닥
006200,한국전자홀딩스,STK,유가증권
101680,한국정밀기계,KSQ,코스닥
039740,한국정보공학,KSQ,코스닥
053300,한국정보인증,KSQ,코스닥
025770,한국정보통신,KSQ,코스닥
027970,한국제지,STK,유가증권
023350,한국종합기술,STK,유가증권
025890,한국주강,STK,유가증권
000970,한국주철관,STK,유가증권
104700,한국철강,STK,유가증권
062970,한국첨단소재,KSQ,코스닥
017960,한국카본,STK,유가증권
023760,한국캐피탈,KSQ,코스닥
054040,한국컴퓨터,KSQ,코스닥
161890,한국콜마,STK,유가증권
021650,한국큐빅,KSQ,코스닥
161390,한국타이어앤테크놀로지,STK,유가증권
034830,한국토지신탁,STK,유가증권
007280,한국특강,STK,유가증권
032300,한국파마,KSQ,코스닥
037230,한국팩키지,KSQ,코스닥
448900,한국피아이엠,KSQ,코스닥
047810,한국항공우주,STK,유가증권
123690,한국화장품,STK,유가증권
003350,한국화장품제조,STK,유가증권
052600,한네트,KSQ,코스닥
011500,한농화성,STK,유가증권
002390,한독,STK,유가증권
256150,한독크린텍,KSQ,코스닥
092460,한라IMS,KSQ,코스닥
125490,한라캐스트,KSQ,코스닥
053690,한미글로벌,STK,유가증권
042700,한미반도체,STK,유가증권
008930,한미사이언스,STK,유가증권
128940,한미약품,STK,유가증권
452190,한빛레이저,KSQ,코스닥
047080,한빛소프트,KSQ,코스닥
009240,한샘,STK,유가증권
452280,한선엔지니어링,KSQ,코스닥
020000,한섬,STK,유가증권
003680,한성기업,STK,유가증권
066980,한성크린텍,KSQ,코스닥
105630,한세실업,STK,유가증권
069640,한세엠케이,STK,유가증권
016450,한세예스24홀딩스,STK,유가증권
009180,한솔로지스틱스,STK,유가증권
114810,한솔아이원스,KSQ,코스닥
213500,한솔제지,STK,유가증권
014680,한솔케미칼,STK,유가증권
004710,한솔테크닉스,STK,유가증권
004150,한솔홀딩스,STK,유가증권
025750,한솔홈데코,STK,유가증권
042520,한스바이오메드,KSQ,코스닥
004960,한신공영,STK,유가증권
011700,한신기계,STK,유가증권
430690,한싹,KSQ,코스닥
078350,한양디지텍,KSQ,코스닥
045100,한양이엔지,KSQ,코스닥
001750,한양증권,STK,유가증권
018880,한온시스템,STK,유가증권
009420,한올바이오파마,STK,유가증권
320000,한울반도체,KSQ,코스닥
091440,한울소재과학,KSQ,코스닥
276730,한울앤제주,KSQ,코스닥
014130,한익스프레스,STK,유가증권
024740,한일단조,KSQ,코스닥
005860,한일사료,KSQ,코스닥
300720,한일시멘트,STK,유가증권
002220,한일철강,STK,유가증권
003300,한일홀딩스,STK,유가증권
007770,한일화학,KSQ,코스닥
051600,한전KPS,STK,유가증권
052690,한전기술,STK,유가증권
130660,한전산업,STK,유가증권
198940,한주라이트메탈,KSQ,코스닥
058450,한주에이알티,KSQ,코스닥
107640,한중엔시에스,KSQ,코스닥
002320,한진,STK,유가증권
003480,한진중공업홀딩스,STK,유가증권
180640,한진칼,STK,유가증권
005110,한창,STK,유가증권
079170,한창산업,KSQ,코스닥
009460,한창제지,STK,유가증권
030520,한컴,KSQ,코스닥
372910,한컴라이프케어,STK,유가증권
054920,한컴위드,KSQ,코스닥
457370,한켐,KSQ,코스닥
002680,한탑,KSQ,코스닥
098070,한텍,KSQ,코스닥
408470,한패스,KSQ,코스닥
000880,한화,STK,유가증권
452260,한화갤러리아,STK,유가증권
489790,한화비전,STK,유가증권
088350,한화생명,STK,유가증권
000370,한화손해보험,STK,유가증권
009830,한화솔루션,STK,유가증권
272210,한화시스템,STK,유가증권
012450,한화에어로스페이스,STK,유가증권
082740,한화엔진,STK,유가증권
042660,한화오션,STK,유가증권
003530,한화투자증권,STK,유가증권
195870,해성디에스,STK,유가증권
034810,해성산업,KSQ,코스닥
059270,해성에어로보틱스,KSQ,코스닥
076610,해성옵틱스,KSQ,코스닥
101530,해태제과식품,STK,유가증권
143210,핸즈코퍼레이션,STK,유가증권
900270,헝셩그룹,KSQ,코스닥
214180,헥토이노베이션,KSQ,코스닥
234340,헥토파이낸셜,KSQ,코스닥
084990,헬릭스미스,KSQ,코스닥
000720,현대건설,STK,유가증권
170030,현대공업,KSQ,코스닥
453340,현대그린푸드,STK,유가증권
086280,현대글로비스,STK,유가증권
064350,현대로템,STK,유가증권
079430,현대리바트,STK,유가증권
012330,현대모비스,STK,유가증권
319400,현대무벡스,KSQ,코스닥
048410,현대바이오,KSQ,코스닥
052260,현대바이오랜드,KSQ,코스닥
069960,현대백화점,STK,유가증권
004560,현대비앤지스틸,STK,유가증권
016790,현대사료,KSQ,코스닥
004310,현대약품,STK,유가증권
041440,현대에버다임,KSQ,코스닥
039010,현대에이치티,KSQ,코스닥
017800,현대엘리베이터,STK,유가증권
307950,현대오토에버,STK,유가증권
011210,현대위아,STK,유가증권
090850,현대이지웰,KSQ,코스닥
004020,현대제철,STK,유가증권
005440,현대지에프홀딩스,STK,유가증권
005380,현대차,STK,유가증권
001500,현대차증권,STK,유가증권
011760,현대코퍼레이션,STK,유가증권
227840,현대코퍼레이션홀딩스,STK,유가증권
126560,현대퓨처넷,STK,유가증권
001450,현대해상,STK,유가증권
460930,현대힘스,KSQ,코스닥
092300,현우산업,KSQ,코스닥
011080,형지I&C,KSQ,코스닥
308100,형지글로벌,KSQ,코스닥
093240,형지엘리트,STK,유가증권
003010,혜인,STK,유가증권
111110,호전실업,STK,유가증권
008770,호텔신라,STK,유가증권
064240,홈캐스트,KSQ,코스닥
039610,화성밸브,KSQ,코스닥
378850,화승알앤에이,STK,유가증권
241590,화승엔터프라이즈,STK,유가증권
006060,화승인더,STK,유가증권
013520,화승코퍼레이션,STK,유가증권
010690,화신,STK,유가증권
126640,화신정공,KSQ,코스닥
133820,화인베스틸,STK,유가증권
127980,화인써키트,KSQ,코스닥
061250,화일약품,KSQ,코스닥
010660,화천기계,STK,유가증권
000850,화천기공,STK,유가증권
016580,환인제약,STK,유가증권
032560,황금에스티,STK,유가증권
004800,효성,STK,유가증권
094280,효성ITX,STK,유가증권
097870,효성오앤비,KSQ,코스닥
298040,효성중공업,STK,유가증권
298020,효성티앤씨,STK,유가증권
298000,효성화학,STK,유가증권
093370,후성,STK,유가증권
290270,휴네시온,KSQ,코스닥
005870,휴니드,STK,유가증권
353190,휴럼,KSQ,코스닥
090710,휴림로봇,KSQ,코스닥
078590,휴림에이텍,KSQ,코스닥
205470,휴마시스,KSQ,코스닥
115160,휴맥스,KSQ,코스닥
028080,휴맥스홀딩스,KSQ,코스닥
200670,휴메딕스,KSQ,코스닥
079980,휴비스,STK,유가증권
065510,휴비츠,KSQ,코스닥
005010,휴스틸,STK,유가증권
263920,휴엠앤씨,KSQ,코스닥
243070,휴온스,KSQ,코스닥
084110,휴온스글로벌,KSQ,코스닥
145020,휴젤,KSQ,코스닥
024060,흥구석유,KSQ,코스닥
010240,흥국,KSQ,코스닥
189980,흥국에프엔비,KSQ,코스닥
000540,흥국화재,STK,유가증권
003280,흥아해운,STK,유가증권
037440,희림,KSQ,코스닥
238490,힘스,KSQ,코스닥
